,Issue_id_1,Issue_id_2,Resolution,Title_1,Title_2,same_comp,same_prio,same_tw
188,Thunderbird-224197,Thunderbird-224258,FIXED,NNTP error causes thunderbird to hang,Pressing space bar on account header does not advance to nexr unread message,1,1,1
189,Thunderbird-224391,Thunderbird-224407,WONTFIX,Outgoing mail/news should use UTF-8 by default,attempting to change preferences for Composition panel fails,1,1,1
190,Thunderbird-224459,Thunderbird-224475,FIXED,Downloading large a large number of headers for news (NNTP) causes hang,A line of the message containing double quotes is not displayed,1,1,1
191,Thunderbird-224511,Thunderbird-224544,FIXED,Interface could make better use of icons to represent message states and flags,mozilla/mail/base/content/hiddenWindow.xul has wrong linebreaks,0,1,1
192,Thunderbird-224544,Thunderbird-224614,FIXED,mozilla/mail/base/content/hiddenWindow.xul has wrong linebreaks,provide Do not notify when an email classified as junk is received,0,1,1
193,Thunderbird-224618,Thunderbird-224626,FIXED,Default value for customize toolbar is displayed as icons,mail display windows jumps to top when automatically downloading new mail,1,1,1
194,Thunderbird-224670,Thunderbird-224671,FIXED,Offline: when going online only one message is sent and not moved to the Sent folder,Offline: no popup when starting Thunderbird with Unsent messages,1,1,1
195,Thunderbird-224858,Thunderbird-224863,FIXED,Thunderbird crashed,Address book filter should also look for nicknames - quick search,0,1,1
196,Thunderbird-224891,Thunderbird-224897,FIXED,View > Character Coding > Customize... menu option is broken,stray ^M characters in mailWindowOverlay.xul and messengercompose.xul makes build fail,0,1,1
197,Thunderbird-224897,Thunderbird-224903,FIXED,stray ^M characters in mailWindowOverlay.xul and messengercompose.xul makes build fail,Thunderbird doesnt save the option  to send an e-mail with a Disposition Notification,0,1,1
198,Thunderbird-224963,Thunderbird-224965,FIXED,Unsaved window size after being changed for Tools -> Options window,cursor is invisible in Account Wizard where you enter your name and your email address,0,1,1
199,Thunderbird-225067,Thunderbird-225117,FIXED,solitary carriage returns in mail/extensions/Makefile.in,feature: missing some sorting contact in the panel of the write window,0,1,1
200,Thunderbird-225208,Thunderbird-225218,FIXED,DMG not mountable,print function fails with an unknown error if there are no printers installed,0,1,1
201,Thunderbird-225288,Thunderbird-225315,FIXED,thunderbird does not recognize mission control preferences,Thunderbird partialy freezes when checking mail of one account and selecting folder bolonging to different one,0,1,1
202,Thunderbird-225315,Thunderbird-225356,FIXED,Thunderbird partialy freezes when checking mail of one account and selecting folder bolonging to different one,New option: Do not display new Junk mail,0,1,1
203,Thunderbird-225385,Thunderbird-225387,FIXED,Integrate Thunderbid with MCD,Need separate thread pane column for attachments,0,1,1
204,Thunderbird-225387,Thunderbird-225426,FIXED,Need separate thread pane column for attachments,Cannot open/review attachments in compose window,0,1,1
205,Thunderbird-225564,Thunderbird-225609,FIXED,Cannot sort messages by junk status,Should be able to hide in system tray,0,1,1
206,Thunderbird-225660,Thunderbird-225662,FIXED,not deleting IMAP messages,LDAP charset BUG,0,1,1
207,Thunderbird-225761,Thunderbird-225777,WONTFIX,see below,Cursor lags when moving between folder list and email list; but not the content portion,0,1,1
208,Thunderbird-226179,Thunderbird-226303,FIXED,update menu for standalone window,allow multiple mail/news accounts with same server/user and different port numbers,0,1,1
209,Thunderbird-226392,Thunderbird-226396,FIXED,Not all vCard fields are saved,associate an identity with folder (start composition while viewing folder),1,1,1
210,Thunderbird-226447,Thunderbird-226449,FIXED,New messages alert does no more work,Cant Get or Send Mail (Thunderbird stuck in offline mode),0,1,1
211,Thunderbird-226449,Thunderbird-226457,FIXED,Cant Get or Send Mail (Thunderbird stuck in offline mode),visual new mail notification for OS X,1,1,1
212,Thunderbird-226468,Thunderbird-226519,FIXED,Contacts sidebar in Thunderbird lacks Add to BCC: button.,Fresh download will not run,0,1,1
213,Thunderbird-226519,Thunderbird-226543,WONTFIX,Fresh download will not run,highlight/marker for reading mail,0,1,1
214,Thunderbird-226543,Thunderbird-226544,WONTFIX,highlight/marker for reading mail,Bugfix for bug 64230 break account settings display,0,1,1
215,Thunderbird-226544,Thunderbird-226551,FIXED,Bugfix for bug 64230 break account settings display,Large mark as read seconds (delay interval) value corrupted and integer preferences not validated,1,1,1
216,Thunderbird-226551,Thunderbird-226570,FIXED,Large mark as read seconds (delay interval) value corrupted and integer preferences not validated,File structure problem. thunderbird should be MozillaThunderbird,0,1,1
217,Thunderbird-226570,Thunderbird-226646,WONTFIX,File structure problem. thunderbird should be MozillaThunderbird,Tray icon stays when new mail arrives and filters move all the messages to local folders,0,1,1
218,Thunderbird-226677,Thunderbird-226717,FIXED,No progress bar for mail download in Thunderbird,Encoding inconsistent main window vs. message window.,1,1,1
219,Thunderbird-226759,Thunderbird-226780,FIXED,need to package files from toolkit/components/printing (/skin),Will not startup if Firebird is running.,0,1,1
220,Thunderbird-226799,Thunderbird-226800,FIXED,Replying: Ctrl+Shift+R works; Ctrl+R does not,Building thunderbird with    --enable-static --disable-shared   fails on the final link,0,1,1
221,Thunderbird-226850,Thunderbird-226877,FIXED,Need a shortcut to file messages in folders,Cannot move (drag) attached mail (message/rfc822) to mail folders,1,1,1
222,Thunderbird-226927,Thunderbird-226947,FIXED,PDF file attachment corruption,icon for Replied email does not show deleted status,0,1,1
223,Thunderbird-226947,Thunderbird-226982,FIXED,icon for Replied email does not show deleted status,attachment save as ... - filenames are lost,1,1,1
224,Thunderbird-227012,Thunderbird-227013,FIXED,attach a web page; attachments panels does not snap into place,Creating a new filter does not show up in filter list dialog until you close it,0,1,1
225,Thunderbird-227013,Thunderbird-227014,FIXED,Creating a new filter does not show up in filter list dialog until you close it,No progress dialog when right click save as on an attachment,1,1,1
226,Thunderbird-227014,Thunderbird-227091,FIXED,No progress dialog when right click save as on an attachment,WinXP manifest resource contains alien strings,0,1,1
227,Thunderbird-227091,Thunderbird-227188,FIXED,WinXP manifest resource contains alien strings,Error message when deleting mail account,0,1,1
228,Thunderbird-227197,Thunderbird-227202,FIXED,dialogs/windows still use classic theme icons,Please add newsgroup aliases to the newsgroups functionality.,1,1,1
229,Thunderbird-227204,Thunderbird-227206,FIXED,Sample screenshot / image of default Qute theme needs to be updated,Support pasting of email addresses from a spreadsheet,0,1,1
230,Thunderbird-227206,Thunderbird-227209,FIXED,Support pasting of email addresses from a spreadsheet,Add priority menu drop down to compose toolbar,1,1,1
231,Thunderbird-227209,Thunderbird-227214,FIXED,Add priority menu drop down to compose toolbar,Try to improve the spell checker,1,1,1
232,Thunderbird-227214,Thunderbird-227216,FIXED,Try to improve the spell checker,Find in message should always set focus to the message pane,0,1,1
233,Thunderbird-227216,Thunderbird-227217,FIXED,Find in message should always set focus to the message pane,send a copy to menu is missing folder icons,0,1,1
234,Thunderbird-227217,Thunderbird-227251,FIXED,send a copy to menu is missing folder icons,Fix default columns in search addresses window,0,1,1
235,Thunderbird-227251,Thunderbird-227265,FIXED,Fix default columns in search addresses window,View/Character Encoding changes state of outgoing message; so does not belong into View.,0,1,1
236,Thunderbird-227265,Thunderbird-227286,FIXED,View/Character Encoding changes state of outgoing message; so does not belong into View.,drag security icon into customize toolbar dialog; get a bogus image,1,1,1
237,Thunderbird-227286,Thunderbird-227288,FIXED,drag security icon into customize toolbar dialog; get a bogus image,Clicking on scrollbars in autocomplete drop down fails to scroll,1,1,1
238,Thunderbird-227288,Thunderbird-227293,FIXED,Clicking on scrollbars in autocomplete drop down fails to scroll,Truncated messages will not download after the link is pressed,0,1,1
239,Thunderbird-227305,Thunderbird-227319,FIXED,Support drag-drop single message to desktop / file-system window (e.g. Explorer),want: show text email as text; html email as html.,1,1,1
240,Thunderbird-227335,Thunderbird-227351,FIXED,Find in page from stand alone message window is broken,Back button does not work after error the Import-wizard,1,1,1
241,Thunderbird-227448,Thunderbird-227455,WONTFIX,Mail Toolbar can become hidden with no way to unhide it.,Sort icons on thread pane column headers are inverted (wrong on windows),0,1,1
242,Thunderbird-227455,Thunderbird-227482,FIXED,Sort icons on thread pane column headers are inverted (wrong on windows),ldap filter doesnt work in address book but work in mail composer,0,1,1
243,Thunderbird-227522,Thunderbird-227527,WONTFIX,thunderbird nightbuilds are is not working at all,browsing through mails in the mail list view doesnt automatically refresh the mail in the preview pane,1,1,1
244,Thunderbird-227527,Thunderbird-227560,FIXED,browsing through mails in the mail list view doesnt automatically refresh the mail in the preview pane,Unable to use plaintext-only authentication with IMAP (Server has broken CRAM MD5 Support),0,1,1
245,Thunderbird-227608,Thunderbird-227617,FIXED,when I open pre-created mailing lists; the list members are replaced by dummy members,after thunderbird stays open for a long while it stops checking for email,0,1,1
246,Thunderbird-227628,Thunderbird-227638,WONTFIX,Mac Thunderbird 0.4 still shows version as 0.3a in Info.plist,spaces not always trimmed before user-inserted hard line breaks,0,1,1
247,Thunderbird-227688,Thunderbird-227722,FIXED,Constant hour glass after Panda removes swen virus,Bad sort of mail threads when sort by date,1,1,1
248,Thunderbird-227728,Thunderbird-227751,WONTFIX,Thunderbird should not load any HTML images by default,Crash if I choose view image from the context menu.,1,1,1
249,Thunderbird-227755,Thunderbird-227763,WONTFIX,When displaying HTML messages marked as junk; sanitize the HTML option in Junk Mail controls is global; should be per account,Missing possibility to insert a link or an image when one uses Edit as New,0,1,1
250,Thunderbird-227841,Thunderbird-227852,FIXED,AIX: Thunderbird fails to build because of redefined macros,text-size menu item under View does not appear.,0,1,1
251,Thunderbird-227863,Thunderbird-227865,FIXED,User-Agent Header should make more sense,The Tools->Options Panel does not remember the previous folder.,0,1,1
252,Thunderbird-227865,Thunderbird-227875,WONTFIX,The Tools->Options Panel does not remember the previous folder.,mark search result as junk crashes app,0,1,1
253,Thunderbird-227875,Thunderbird-227883,FIXED,mark search result as junk crashes app,Aqua UI Improvements,1,1,1
254,Thunderbird-227897,Thunderbird-227903,FIXED,Clicking on URL in email opens two windows in Firebird,Autocomplete popup fails to show comment field for LDAP,0,1,1
255,Thunderbird-227903,Thunderbird-227905,FIXED,Autocomplete popup fails to show comment field for LDAP,Document LDAP schema for Thunderbird,1,1,1
256,Thunderbird-227905,Thunderbird-227910,FIXED,Document LDAP schema for Thunderbird,cant download new dictionaries,1,1,1
257,Thunderbird-227927,Thunderbird-227928,FIXED,IMAP count incorrect after deleting unread messages (but correct after expunging/compacting),mail-status icon in the subject column should be separated,1,1,1
258,Thunderbird-227928,Thunderbird-227942,WONTFIX,mail-status icon in the subject column should be separated,Block images from this server option in thunderbird,1,1,1
259,Thunderbird-227943,Thunderbird-227944,WONTFIX,Add label options to mark button,The view filter in the search bar cannot filter on flagged/non-flagged messages,1,1,1
260,Thunderbird-227947,Thunderbird-227953,FIXED,Word attachments not sent,Forwarded As Attachment morphs forwarded message into base64 on OS X,1,1,1
261,Thunderbird-227953,Thunderbird-227961,FIXED,Forwarded As Attachment morphs forwarded message into base64 on OS X,links in messages do not open browser,0,1,1
262,Thunderbird-228012,Thunderbird-228021,FIXED,unexpected alert dialog box when checking inbox / mail,The menus are opened always on the primary screen.,1,1,1
263,Thunderbird-228021,Thunderbird-228034,FIXED,The menus are opened always on the primary screen.,unable to launch TB 0.4 on win NT 4: can not find entrypoint of procedure CopyStgMedium in dll urlmon.dll,0,1,1
264,Thunderbird-228046,Thunderbird-228048,WONTFIX,missing ability to select installed language - xpi,EML attachment: Can not forward/reply/copy/move when opened,1,1,1
265,Thunderbird-228209,Thunderbird-228215,FIXED,when I start the thunderbird 0.4 it crashes; if I start regxpcom.exe before; it seems to be good.,0.4 mis-marks folder as having new messages,1,1,1
266,Thunderbird-228215,Thunderbird-228235,FIXED,0.4 mis-marks folder as having new messages,When I delete an account; it is deleted; but an error message appears saying that the account was not deleted.,0,1,1
267,Thunderbird-228265,Thunderbird-228300,FIXED,Notifier rings and shows mail for---in inbox  but none exists.,cant install themes if install path contains 8 bit characters,0,1,1
268,Thunderbird-228300,Thunderbird-228344,FIXED,cant install themes if install path contains 8 bit characters,Some IMAP folders not displayed,0,1,1
269,Thunderbird-228415,Thunderbird-228484,FIXED,Thunderbird desktop icon does not include 48 48 version,clicking mailto: link crashes Thunderbird on Mac OS X [@ AddExtraWindowsToGroup],0,1,1
270,Thunderbird-228484,Thunderbird-228509,FIXED,clicking mailto: link crashes Thunderbird on Mac OS X [@ AddExtraWindowsToGroup],Cannot scroll when selecting address from multiple choices in list.,1,1,1
271,Thunderbird-228550,Thunderbird-228562,FIXED,[import] Importing mail messages from Eudora stops after a little time; without any message; then crashes [@ ntdll.dll - nsEudoraCompose::ConvertSysToUnicode ],shift+forward should toggle html/plain text,0,1,1
272,Thunderbird-228562,Thunderbird-228676,FIXED,shift+forward should toggle html/plain text,Download link is missing if truncated emails are moved to local folders,0,1,1
273,Thunderbird-228676,Thunderbird-228689,FIXED,Download link is missing if truncated emails are moved to local folders,When editing a message as new; we should replace the existing vCard on the message with our own.,0,1,1
274,Thunderbird-228689,Thunderbird-228691,FIXED,When editing a message as new; we should replace the existing vCard on the message with our own.,Mail folder broken if name has a hash (#) in it,0,1,1
275,Thunderbird-229003,Thunderbird-229087,FIXED,Unread count persistently inaccurate,Wrong email appears when entry of main email address is deferred,0,1,1
276,Thunderbird-229087,Thunderbird-229096,FIXED,Wrong email appears when entry of main email address is deferred,Blank toolbar after 19-Dec builds. No Icons at all.,0,1,1
277,Thunderbird-229096,Thunderbird-229097,FIXED,Blank toolbar after 19-Dec builds. No Icons at all.,toolbar buttons missing,1,1,1
278,Thunderbird-229112,Thunderbird-229114,FIXED,Unable to bring up a compose window in debug builds,Status bar on bottom disapears when resolution is in 800 by 600,0,1,1
279,Thunderbird-229179,Thunderbird-229209,FIXED,Thunderbird crashed when adding several names (emails) in one line,Incorrect encoding warning dialog should be more user friendly (maybe add button Use UNICODE ?),1,1,1
280,Thunderbird-229462,Thunderbird-229463,WONTFIX,support for adding custom news headers (in the prefs and in individual messages),news: backtrack references,0,1,1
281,Thunderbird-229491,Thunderbird-229492,WONTFIX,Filter Conditions area is very tall.,New filters are created with unhelpful New Filter default name,1,1,1
282,Thunderbird-229496,Thunderbird-229517,WONTFIX,Error Console should not be in release builds,RFE Junk mail delete,1,1,1
283,Thunderbird-229740,Thunderbird-229744,FIXED,M5 Tracking Bug,Spell checker considers capitalized words incorrect.,0,1,1
284,Thunderbird-229823,Thunderbird-229868,FIXED,Thunderbird 0.4 tmp file corruption when used with Panda Titanium,Problem downloading messages with multiple email accounts,1,1,1
285,Thunderbird-229879,Thunderbird-229881,FIXED,Thunderbird does not properly display attachments sent from a mac,file menu label missing and label=&direct.label; at bottom of window,1,1,1
286,Thunderbird-229881,Thunderbird-229892,FIXED,file menu label missing and label=&direct.label; at bottom of window,Scroll button not visible when only one scroll bar in view source window,1,1,1
287,Thunderbird-230031,Thunderbird-230042,FIXED,Incorrect highlighting in Tools->Options,Saving UTF-8 Mail as text results in Question Marks,0,1,1
288,Thunderbird-230182,Thunderbird-230185,FIXED,User-Agent header; in sent messages; should contain more information,Message labeling is lost when messages are moved to another folder,0,0,1
289,Thunderbird-230241,Thunderbird-230274,FIXED,Incomplete addresses entered in Bcc: field; resolve completely in a To: field,iframes should be disabled if remote images are blocked,0,1,1
290,Thunderbird-230392,Thunderbird-230395,FIXED,Create new window (if none exists to show) when clicking the dock icon,TB craches accidently,1,1,1
291,Thunderbird-230395,Thunderbird-230399,FIXED,TB craches accidently,JavaScript errors by opening/closing message-source,1,1,1
292,Thunderbird-230399,Thunderbird-230437,FIXED,JavaScript errors by opening/closing message-source,Task bar mail icon not removed if message filter moved message to local folder,1,1,1
293,Thunderbird-230448,Thunderbird-230461,FIXED,Change default forwarding preference to inline instead of attachment,unwanted folders (Sent; Templates; Drafts) should not be created again,0,1,1
294,Thunderbird-230562,Thunderbird-230602,FIXED,crash when using comma inside newsgroup header,Use Pinstripe theme for Thunderbird,0,1,1
295,Thunderbird-230700,Thunderbird-230757,FIXED,Trunk Patches to Port to the latest M branch,Incorrect SMTP sent when sending from non-default SMTP,0,1,1
296,Thunderbird-230925,Thunderbird-230928,FIXED,Font drop down in compose window has only three fonts,Cant redirect messages to new recipients (sometimes called bounce to new),1,1,1
297,Thunderbird-231032,Thunderbird-231040,FIXED,mailto: tag does not work with unescaped spaces (e.g.; in subject),After successful deletion of an account a dialog informs the user Failed to Remove Account,0,1,1
298,Thunderbird-231040,Thunderbird-231096,FIXED,After successful deletion of an account a dialog informs the user Failed to Remove Account,Cant subscribe to imap folder or newsgroup,0,1,1
299,Thunderbird-231096,Thunderbird-231113,FIXED,Cant subscribe to imap folder or newsgroup,Thunderbird needs a loading/splash screen,1,1,1
300,Thunderbird-231113,Thunderbird-231122,WONTFIX,Thunderbird needs a loading/splash screen,duplicate download,0,1,1
301,Thunderbird-231224,Thunderbird-231261,FIXED,winking smiley is backwards,RFE:  Lockout with Master Password Authentication,1,1,1
302,Thunderbird-231289,Thunderbird-231322,FIXED,Custom toolbar changes priority without user requesting,it would be useful to store preferences; filters; bayesian statistics on imap server,0,1,1
303,Thunderbird-231330,Thunderbird-231455,WONTFIX,BUILDS INTO SPECIFIC OS FOLDERS,No groups in NNTP subscribe dialog,0,1,1
304,Thunderbird-231541,Thunderbird-231552,FIXED,Leave messages on server should be chosen by default (dataloss),dragging addresses to addressing widget causes attachment bucket to pop open,0,1,1
305,Thunderbird-231552,Thunderbird-231583,FIXED,dragging addresses to addressing widget causes attachment bucket to pop open,<!--[if !supportEmptyParas]--> <!--[endif]--> visible in email sent from Thunderbird to Outlook Express,1,1,1
306,Thunderbird-231654,Thunderbird-231679,FIXED,make delete normally only apply to the threadpane - too easy to accidentally delete folder,No filter criteria for Labels,0,0,1
307,Thunderbird-231742,Thunderbird-231744,FIXED,Identity smart logic is case sensitive,Extra character inserted in attachment,0,1,1
308,Thunderbird-231784,Thunderbird-231846,FIXED,Platform specific prefs in Thunderbird are missing?,Delete bug in thread view,1,1,1
309,Thunderbird-231846,Thunderbird-231902,FIXED,Delete bug in thread view,Incoming mail causes preview paine to scroll back to top of message,1,1,1
310,Thunderbird-231959,Thunderbird-231960,FIXED,M6 Tracking Bug,Unable to create a table from pasted data,0,1,1
311,Thunderbird-231960,Thunderbird-231967,FIXED,Unable to create a table from pasted data,Support for trace-malloc,0,1,1
312,Thunderbird-231967,Thunderbird-232077,FIXED,Support for trace-malloc,IMAP folders that are on a third or higher level do not show in Move To pannel,0,1,1
313,Thunderbird-232166,Thunderbird-232220,FIXED,Unfork mailnews;js; move diffs to thunderbird.js,Unable to associate a file type to an application bundle under Mac OS,1,1,1
314,Thunderbird-232228,Thunderbird-232234,FIXED,Crash when sending mail with ctrl+enter keystroke,pasting spreadsheet column of email addresses to compose To field results in only one address,1,1,1
315,Thunderbird-232252,Thunderbird-232253,FIXED,open drafts discarded without prompt on shutdown,The filename with non-ascii characters doesnt show up in the attachment window.,1,1,1
316,Thunderbird-232343,Thunderbird-232422,FIXED,spell checker broken,buggy TAB and cursor keys navigation in destination type drop down list (to/cc/bcc/...),1,1,1
317,Thunderbird-232433,Thunderbird-232459,FIXED,Account Settings / Local Folders needs a browse button,When Thunderbird is open Firefox will not open.,0,1,1
318,Thunderbird-232459,Thunderbird-232482,FIXED,When Thunderbird is open Firefox will not open.,IMAP sub-subfolders not remembered properly,0,1,1
319,Thunderbird-232590,Thunderbird-232602,FIXED,Ctrl-K on UNIX/Linux should not check spelling; interferes with Emacs shortcut key,Cant copy text from message preview pane,0,1,1
320,Thunderbird-232602,Thunderbird-232621,FIXED,Cant copy text from message preview pane,signature separator characters should be optional,0,1,1
321,Thunderbird-232679,Thunderbird-232681,FIXED,Cant open blank new message when main mail window is not open,Cant open new message when no windows are open,0,1,1
322,Thunderbird-232699,Thunderbird-232753,FIXED,thunderbird.exe -turbo brings up quickstart icon with no function,roll getmess.xpi extension into official build,0,1,1
323,Thunderbird-232917,Thunderbird-232923,FIXED,Problem with some Microsoft Word attachments,Microsoft Word documents incorrectly encoded,1,1,1
324,Thunderbird-233027,Thunderbird-233045,FIXED,multi-message selection: mark as read timer not cleared,Large text attachments slow UI to a crawl.,1,1,1
325,Thunderbird-233089,Thunderbird-233098,WONTFIX,Make top level message in thread Bold when new message arrives,Taskbar title is the same as the message title,1,1,1
326,Thunderbird-233125,Thunderbird-233132,FIXED,compose window falls to background on launch,Expand ;;To``; cannot see all recipients; missing scrollbar,0,1,1
327,Thunderbird-233182,Thunderbird-233187,WONTFIX,Thread pane context menu re-org: Thread/Folder items,Ability to assoicate any messages as a thread,1,1,1
328,Thunderbird-233265,Thunderbird-233281,FIXED,Losing Local Folders Solution,Junk Mail Controls dialog bug when deselecting Move incoming messages,1,1,1
329,Thunderbird-233281,Thunderbird-233417,FIXED,Junk Mail Controls dialog bug when deselecting Move incoming messages,Reply options: Ability to reply ToSender or ToList,0,1,1
330,Thunderbird-233417,Thunderbird-233418,WONTFIX,Reply options: Ability to reply ToSender or ToList,Option Check for new messages every XXX minutes unselected; but still tries to access server,0,1,1
331,Thunderbird-233428,Thunderbird-233446,FIXED,User defined notify sounds dont work,subject/from/date/to text not lined up in preview pane,1,1,1
332,Thunderbird-233446,Thunderbird-233674,FIXED,subject/from/date/to text not lined up in preview pane,filters based on relative date,1,1,1
333,Thunderbird-233754,Thunderbird-233784,FIXED,mark for deletion does not put red x on e-mails you replied to,message contents do not display if mail folder on network share or usb drive,1,1,1
334,Thunderbird-233790,Thunderbird-233816,FIXED,toolbar button jumps when marking a message as junk (or not junk),IMAP Mail folders lost when server connection is lost,1,1,1
335,Thunderbird-233842,Thunderbird-233867,FIXED,Cannot install extensions,Cannot filter on age with IMAP,0,1,1
336,Thunderbird-233944,Thunderbird-233951,FIXED,Avoid dynamic resizing of the message headers in the message pane,download headers for subfolders on imap servers; instead of only from the inbox,0,1,1
337,Thunderbird-233951,Thunderbird-233966,WONTFIX,download headers for subfolders on imap servers; instead of only from the inbox,when a virus enters in the form of an email Norton Antivirus Corporate takes my inbox file and quarantines the entire thing.,0,1,1
338,Thunderbird-233974,Thunderbird-233976,WONTFIX,unfork mailcommands.js,thunderbird should use the view source from mozilla/toolkit,1,1,1
339,Thunderbird-233976,Thunderbird-233982,FIXED,thunderbird should use the view source from mozilla/toolkit,Cursor wont move forward after pressing Spacebar in some situations,0,1,1
340,Thunderbird-234121,Thunderbird-234143,FIXED,Change wording of Mark message read... pref,Spell checker should be able to work with mixed languages,0,1,1
341,Thunderbird-234150,Thunderbird-234222,WONTFIX,Setting Thunderbird to Default Newsreader doesnt update news protocol handler entries in registry,Message view does not allow view of flagged mail,0,1,1
342,Thunderbird-234224,Thunderbird-234253,FIXED,general.useragent.override is broken by Bug 227863,Limit Extensions File Picker to .xpi,0,1,1
343,Thunderbird-234253,Thunderbird-234270,FIXED,Limit Extensions File Picker to .xpi,Limit Theme File Picker to .jar,1,1,1
344,Thunderbird-234270,Thunderbird-234362,FIXED,Limit Theme File Picker to .jar,Error closing TB after installing extension,0,1,1
345,Thunderbird-234466,Thunderbird-234518,FIXED,Syntax highlighting is broke for view source of mail messages (should be disabled),prefs.js path filename *.mab problem,0,1,1
346,Thunderbird-234521,Thunderbird-234541,FIXED,Building process while compiling in NsModule.cpp - related to bugfix for bug 182928 ?,Handle command line urls,0,1,1
347,Thunderbird-234541,Thunderbird-234567,FIXED,Handle command line urls,Check for new messages ever XX minutes does not work,1,1,1
348,Thunderbird-234635,Thunderbird-234665,FIXED,The label display in an address registration screen is bad.,Delete button should re-text to Undelete when a deleted message is selected,0,1,1
349,Thunderbird-234665,Thunderbird-234698,FIXED,Delete button should re-text to Undelete when a deleted message is selected,reply_on_top preference not getting set for all identities when manipulated from account settings UI,0,1,1
350,Thunderbird-234707,Thunderbird-234719,FIXED,Message Pane splitter jumps around when viewing messages,New filters not saved if filters window open and Thunderbird exits with Control-Q,0,1,1
351,Thunderbird-234765,Thunderbird-234793,FIXED,The scroll bar in the advanced address search in the address book has no effect,Display preferred format  in columns and make it editable,1,1,1
352,Thunderbird-234793,Thunderbird-234801,FIXED,Display preferred format  in columns and make it editable,New messages appear in wrong place in thread view,0,1,1
353,Thunderbird-234811,Thunderbird-234870,FIXED,ldap connections left open on send,mail filter on subject using begins with option does not function at all.,0,1,1
354,Thunderbird-234903,Thunderbird-234915,WONTFIX,Auto create registry keys at startup,Send Page opens Outlook instead of Thunderbird,0,1,1
355,Thunderbird-235114,Thunderbird-235119,WONTFIX,integrate SpamAssassin junk mail tests,Long mail headers not completely visible but truncated,0,1,1
356,Thunderbird-235141,Thunderbird-235184,FIXED,After new install; summary view pane size is all wrong,Thunderbird loses all mail in subfolders when dragging a folder to another folder,1,1,1
357,Thunderbird-235367,Thunderbird-235369,FIXED,unsanitize spam should refresh and load images,Address import from Outlook ignores Notes field,0,1,1
358,Thunderbird-235369,Thunderbird-235376,FIXED,Address import from Outlook ignores Notes field,mozilla-xremote-client missing from Linux builds,0,1,1
359,Thunderbird-235376,Thunderbird-235382,FIXED,mozilla-xremote-client missing from Linux builds,select addresses dialog is gone in mozilla thunderbird and the only thing that can be used is contacts sidebar,0,1,1
360,Thunderbird-235382,Thunderbird-235389,WONTFIX,select addresses dialog is gone in mozilla thunderbird and the only thing that can be used is contacts sidebar,Delete whole threads at a time,0,1,1
361,Thunderbird-235389,Thunderbird-235402,WONTFIX,Delete whole threads at a time,ThunderBird should propose a way to save all attachments of all selected messages in a directory,1,1,1
362,Thunderbird-235451,Thunderbird-235507,FIXED,Search criteria panel in both SearchMessages and Filter->New  dialogs initially displayed blank,thread pane column headers jiggle when changing sort order,1,1,1
363,Thunderbird-235507,Thunderbird-235577,FIXED,thread pane column headers jiggle when changing sort order,Implement Add to Addressbook and compose mailto to contextual menu in message body,1,1,1
364,Thunderbird-235577,Thunderbird-235642,FIXED,Implement Add to Addressbook and compose mailto to contextual menu in message body,segfault when opening Calendar from Tools menu,1,1,1
365,Thunderbird-235651,Thunderbird-235659,FIXED,Tracking bug for Windows Installer,Message pane and folder list scrollbar not at edge of screen when maximized,1,1,1
366,Thunderbird-235666,Thunderbird-235699,FIXED,Next and Previous buttons should work on read messages,Dialogue Filter Rules too large for 640x480 displays,1,1,1
367,Thunderbird-235956,Thunderbird-236076,FIXED,add number of unread messages next to (collapsed) account name,Attachment name unecessarily truncated,0,1,1
368,Thunderbird-236076,Thunderbird-236096,FIXED,Attachment name unecessarily truncated,click to select column to display - comment popup,1,1,1
369,Thunderbird-236099,Thunderbird-236143,FIXED,RCPT TO Syntax Error in Address; local-part of address for (FTGATE Pro mta) list subscription is quoted.,unable to rename folder when only changing CAPTIALLETTER to smallletter,0,1,1
370,Thunderbird-236156,Thunderbird-236214,FIXED,Missing DTD errors; unable to start thunderbird,The space character doesnt appear when pressing on the spacebar,0,1,1
371,Thunderbird-236239,Thunderbird-236311,FIXED,Some attachments are encoded as appledouble [text.txt; word.doc] Cant send/receive msword .doc attachment: null byte in message; appledouble error copying to sent folder,want option to only load html/images if sender is in address book,0,1,1
372,Thunderbird-236498,Thunderbird-236528,FIXED,Add Pref UI for specifying default HTML font and colors for HTML compose,unable to include quotes () in message filter,1,1,1
373,Thunderbird-236588,Thunderbird-236616,WONTFIX,please add an auto-update function for the addressbook,alternative trash folder names,0,1,1
374,Thunderbird-236648,Thunderbird-236704,FIXED,Priority Toolbar button shows wrong priority state,Thunderbird under Linux deletes messages from POP3 server even with Leave Messages on Server checked,0,1,1
375,Thunderbird-236922,Thunderbird-236952,WONTFIX,Compact folders should be renamed to expunge,Security and return Receipts panels missing from account manager,0,1,1
376,Thunderbird-236952,Thunderbird-237029,FIXED,Security and return Receipts panels missing from account manager,nsMsgContentPolicy should honor the plugin pref,0,1,1
377,Thunderbird-237029,Thunderbird-237045,FIXED,nsMsgContentPolicy should honor the plugin pref,New emoticons for thunderbird,1,1,1
378,Thunderbird-237045,Thunderbird-237082,FIXED,New emoticons for thunderbird,hangs when time-out error popup comes up while dragging email to local folder,1,1,1
