,Issue_id_1,Issue_id_2,Resolution,Title_1,Title_2,same_comp,same_prio,same_tw
210,Firefox-173333,Firefox-173346,FIXED,Focus not on page when going to page from bookmark menu (not panel),Autocomplete dropdown doesnt close on tabbing,0,1,1
211,Firefox-173346,Firefox-173380,FIXED,Autocomplete dropdown doesnt close on tabbing,Bookmarks gone in 0.3 of 10/8 - user chrome is back,0,1,1
212,Firefox-173406,Firefox-173407,FIXED,Open in tabs should have a prefable option: replace vs. append,Wrong bookmark icon used in tabs,1,1,1
213,Firefox-173407,Firefox-173410,FIXED,Wrong bookmark icon used in tabs,Mozilla and Phoenix information Bookmarks folder has infinitely increasing Open-in-tabs link,1,1,1
214,Firefox-173425,Firefox-173444,FIXED,Javascript should be JavaScript,additional toolbars show up on popup windows,0,1,1
215,Firefox-173444,Firefox-173448,FIXED,additional toolbars show up on popup windows,Pref network.cookie.cookieBehavior not set automatically in Phoenix,0,1,1
216,Firefox-173476,Firefox-173493,FIXED,The checkmark next to Block images from this server is present at wrong times,Bookmark overflow horked when location bar is customized to its own toolbar.,0,1,1
217,Firefox-173569,Firefox-173667,FIXED,Mousing down (clicking)(double-clicking) in focused textbox should open autocomplete results (as in IE),Need more contrast to distinguish between active and inactive tabs,0,0,1
218,Firefox-173667,Firefox-173670,FIXED,Need more contrast to distinguish between active and inactive tabs,Cookies Preference originating only not settable,0,1,1
219,Firefox-173679,Firefox-173738,FIXED,First time <dialog>s get cut off. XBL loading issue.,imported favorites bug,0,1,1
220,Firefox-173741,Firefox-173762,FIXED,Personal toolbar does not allow objects next to the bookmarks,Favicons are forgotten after shutdown,0,0,1
221,Firefox-173762,Firefox-173770,FIXED,Favicons are forgotten after shutdown,xpinstall/packager cannot package Mozilla Firebird,0,0,1
222,Firefox-173784,Firefox-173789,FIXED,Middle click on bookmark is broken,preprocessor doesnt work,0,1,1
223,Firefox-173789,Firefox-173816,FIXED,preprocessor doesnt work,Bookmark should keep web page icon,0,1,1
224,Firefox-173823,Firefox-173828,FIXED,Fix autocomplete painting problem,Full screen is broken,0,1,1
225,Firefox-173828,Firefox-173830,FIXED,Full screen is broken,Editing bookmarks inline under the bookmarks menu,0,1,1
226,Firefox-173856,Firefox-173878,WONTFIX,increase text size keyboard shortcut inaccurate,[cust] Use Small Icons loses its value when selecting Text,0,1,1
227,Firefox-173878,Firefox-173879,FIXED,[cust] Use Small Icons loses its value when selecting Text,Javascript error: uncaught exception while opening View Page/Selection Source,0,1,1
228,Firefox-173879,Firefox-173883,FIXED,Javascript error: uncaught exception while opening View Page/Selection Source,browser opened from About Phoenix is modal,1,1,1
229,Firefox-173954,Firefox-173978,FIXED,Add Send Page (as Link) to File menu,UI pref for changing behavior of browser windows reusage,0,0,1
230,Firefox-173988,Firefox-174012,WONTFIX,allow user to choose an icon for each bookmark folder,Close some other tab while last tab is selected = screwed,0,1,1
231,Firefox-174012,Firefox-174067,FIXED,Close some other tab while last tab is selected = screwed,Speed up shutdown,1,1,1
232,Firefox-174067,Firefox-174095,FIXED,Speed up shutdown,Error when opening Tools>Preferences,0,1,1
233,Firefox-174095,Firefox-174098,FIXED,Error when opening Tools>Preferences,buggy Open in Tabs feature,0,1,1
234,Firefox-174126,Firefox-174154,FIXED,Cant drop on right side of personal toolbar,cannot add bookmark without a folder without editing bookmarks,1,1,1
235,Firefox-174154,Firefox-174162,WONTFIX,cannot add bookmark without a folder without editing bookmarks,Add Open in Tabs menuitem / middle click to History,1,1,1
236,Firefox-174162,Firefox-174174,FIXED,Add Open in Tabs menuitem / middle click to History,fullscreen:  defaults to icon,0,1,1
237,Firefox-174174,Firefox-174175,FIXED,fullscreen:  defaults to icon,fullscreen:  min; max; and close disappear when in text only mode,1,1,1
238,Firefox-174175,Firefox-174176,FIXED,fullscreen:  min; max; and close disappear when in text only mode,url drop down box appears to left of url bar,0,1,1
239,Firefox-174184,Firefox-174185,WONTFIX,separate homepage location and action on new window,No visual appearing or cannot change the character encoding in WinXP,0,1,1
240,Firefox-174186,Firefox-174187,FIXED,Stop getting all the bookmark services on startup,Cannot select for the originating Web site only in Privacy,0,1,1
241,Firefox-174207,Firefox-174212,FIXED,History button should be disabled after clearing history,Notify - options to open web page in a new tab,0,1,1
242,Firefox-174265,Firefox-174281,FIXED,Wrong favicons in bookmarks,allow sidebar to be a bottom bar (or topbar),0,0,1
243,Firefox-174281,Firefox-174332,WONTFIX,allow sidebar to be a bottom bar (or topbar),Open a bookmark folder in Tabs replaces all existing tabs,0,1,1
244,Firefox-174406,Firefox-174407,FIXED,Bookmark properties ceased to work between 0.2 and 20021014,cant create or manage folders,1,1,1
245,Firefox-174407,Firefox-174408,FIXED,cant create or manage folders,Show Toolbars menu when right-clicking toolbar,0,1,1
246,Firefox-174408,Firefox-174480,FIXED,Show Toolbars menu when right-clicking toolbar,Rename Tools > Preferences menu item to Options,0,1,1
247,Firefox-174482,Firefox-174503,FIXED,Use Bookmark (set Home Page) dialog should not have a question mark,Page Info needs Done/Close button next to Help,0,1,1
248,Firefox-174534,Firefox-174535,WONTFIX,phoenix linux-ppc milestones,Uncontrollable behaviour of the separator line,0,1,1
249,Firefox-174576,Firefox-174586,FIXED,imported bookmark tab-group doesnt work like new phoenix bookmarks folder,Bookmark groups imported from Mozilla dont have Open in New Tab,1,1,1
250,Firefox-174587,Firefox-174592,WONTFIX,Preference for line numbers before bookmarks,cant delete bookmarks; edit wont work; delete wont work,1,1,1
251,Firefox-174594,Firefox-174616,FIXED,Popup whitelist - Remove site and Remove All Sites button arent grayed out when the list is empty,Images from a blocked site can still be saved to disk,0,1,1
252,Firefox-174636,Firefox-174687,FIXED,Is it Bookmarks Toolbar or Personal Toolbar?,Show domain in the context menu for image blocking,0,1,1
253,Firefox-174687,Firefox-174698,FIXED,Show domain in the context menu for image blocking,No hot key for autocomplete in navigation toolbar,0,1,1
254,Firefox-174734,Firefox-174737,FIXED,IE bookmarks with names made of characters not covered by the system default codepage  do not show up in bookmarks (e.g. Russian/Japanese/Chinese on English/French Windows),A page opened by Bookmark Manager doesnt accept key input,1,1,1
255,Firefox-174755,Firefox-174761,FIXED,Bookmark icons and folder icons are hard to distinguish,Change the keyboard shortcut for the Search Field,0,1,1
256,Firefox-174764,Firefox-174771,WONTFIX,Add Set as Bookmark Toolbar folder to the bookmarks folder context menu,home button links to mozilla.org,0,1,1
257,Firefox-174854,Firefox-174864,FIXED,enhance view -> text size menu (was: no clear way to get text size immediately back to 100%),doesnt support intellimouse(optical) side buttons,0,1,1
258,Firefox-174895,Firefox-174928,FIXED,history button next to back button is too large (and/or much larger than it looks),Contiaing URLS from external sources in open browser,0,1,1
259,Firefox-174957,Firefox-174964,WONTFIX,Toolbars customize dialog needs a Cancel button,favicons assigned to wrong bookmarks,0,1,1
260,Firefox-175081,Firefox-175124,WONTFIX,Password Manager Confirmation Box Has Two Messages,improve open in tabs behaviour,0,0,1
261,Firefox-175124,Firefox-175164,FIXED,improve open in tabs behaviour,Some sidebar bookmarks have the wrong icon (Oct 17 nightly build),1,0,1
262,Firefox-175232,Firefox-175255,FIXED,Implement bookmark folder as start-up page,wrong icon to bookmarks toolbar,0,1,1
263,Firefox-175294,Firefox-175302,FIXED,Nameless Bookmarks Toolbar Subfolder breaks Add Bookmark... Create In dropdown list,some sort of form thing in OOM situation crashed,0,1,1
264,Firefox-175373,Firefox-175397,FIXED,new modifiers,Linux Java 2 plugin causes crash,0,1,1
265,Firefox-175404,Firefox-175432,FIXED,Not possible to create a folder or separator between two other folders in Manage Bookmarks,Allow fine grained control of where site-icons (favicons) appear in Mozilla Firebird,0,1,1
266,Firefox-175432,Firefox-175466,WONTFIX,Allow fine grained control of where site-icons (favicons) appear in Mozilla Firebird,a default option to open all new windows in tabs,1,1,1
267,Firefox-175515,Firefox-175527,FIXED,Bookmarks Toolbar Icons are corrupt,Text Increase/decrease,0,1,1
268,Firefox-175575,Firefox-175581,FIXED,Double clicking on tab bar should open a new tab (Opera feature),General/Home Page pref isnt working,0,1,1
269,Firefox-175595,Firefox-175609,FIXED,Middle click to open bookmarks in new tab is broken as of bookmarks.js 1.27,Cant set cookie checkboxes,0,1,1
270,Firefox-175615,Firefox-175629,FIXED,Customization disabled when menubar removed,Loading links in background tabs should work for bookmarks,0,1,1
271,Firefox-175629,Firefox-175650,FIXED,Loading links in background tabs should work for bookmarks,Disappearing Menus,0,1,1
272,Firefox-175655,Firefox-175662,FIXED,Dragging url into bookmark subfolder and dropping it just above the separator over open in tabs causes the new bookmark to display as a separator.,Error in resizing the preference box,0,1,1
273,Firefox-175662,Firefox-175679,FIXED,Error in resizing the preference box,Location bar dropdown menu is misplaced when phoenix is maximized.,0,1,1
274,Firefox-175719,Firefox-175759,WONTFIX,Tab Groups wording could be slightly better,Segfault on startup in latest nightly builds not present in 0.3,0,1,1
275,Firefox-175802,Firefox-175803,WONTFIX,Default icon and toolbar hight,Mouse cant check For the originating web site only,0,1,1
276,Firefox-175831,Firefox-175893,FIXED,multiple Open in Tabs menu items when dragging bookmark,Make XUL <tab>s focusable,0,0,1
277,Firefox-175893,Firefox-175922,FIXED,Make XUL <tab>s focusable,wrong favicons updated on pageload,0,0,1
278,Firefox-176041,Firefox-176081,FIXED,#ifdeffing DTD files created translation nightmare,Load links in the background doesnt work with bookmarks,0,1,1
279,Firefox-176130,Firefox-176155,FIXED,Context menu for toolbar customization missing in menubar and bookmarks toolbar,No way to remove a stored password,0,1,1
280,Firefox-176181,Firefox-176183,FIXED,network.cookie.enableForCurrentSessionOnly doesnt work,Phoenix hangs when a error message occurs over the customize toolbars screen,0,1,1
281,Firefox-176235,Firefox-176314,WONTFIX,RFE Speed test,Password Manager cannot be disabled,0,1,1
282,Firefox-176395,Firefox-176396,WONTFIX,I expect control-b to pull up the bookmark manager; not the bookmark tab,expand the size of the search tool,0,1,1
283,Firefox-176396,Firefox-176397,WONTFIX,expand the size of the search tool,double-clicking a bookmark doesnt transfer focus.,0,1,1
284,Firefox-176397,Firefox-176401,WONTFIX,double-clicking a bookmark doesnt transfer focus.,Dragging a bookmark away; then back to its hold home has a display bug,1,1,1
285,Firefox-176402,Firefox-176404,WONTFIX,bookmark manager functionality - find function; dual window.,ctrl-backspace; ctrl-alt-left to load previous window in a new tab,0,1,1
286,Firefox-176404,Firefox-176408,WONTFIX,ctrl-backspace; ctrl-alt-left to load previous window in a new tab,F11 - actual fullscreen (without a toolbar),1,1,1
287,Firefox-176408,Firefox-176418,WONTFIX,F11 - actual fullscreen (without a toolbar),Popup-window blocking doesnt work; when a popup window is invoked by an onmouseover statement,1,1,1
288,Firefox-176547,Firefox-176557,FIXED,implement support for mozilla-style sidebar panels,Negative percentage on download sidebar,1,0,1
289,Firefox-176564,Firefox-176607,FIXED,Should be able to manually open a blocked pop-up,ctrl-d (add bookmark) does not prompt for a description,0,0,1
290,Firefox-176607,Firefox-176633,WONTFIX,ctrl-d (add bookmark) does not prompt for a description,Dialog box size for Customize Toolbars,0,1,1
291,Firefox-176655,Firefox-176665,WONTFIX,cannot compile phoenix with --enable-static,Bookmark-Toolbar Expand-Onmouseover,0,1,1
292,Firefox-176665,Firefox-176675,WONTFIX,Bookmark-Toolbar Expand-Onmouseover,Dragging links to the URL bar doesnt work as expected,0,1,1
293,Firefox-176675,Firefox-176677,FIXED,Dragging links to the URL bar doesnt work as expected,Mouse-Wheel,0,1,1
294,Firefox-177343,Firefox-177360,WONTFIX,Menu cant be moved; but its still draggable,URL Bar history drop down displays entries in reverse chronological order,0,1,1
295,Firefox-177360,Firefox-177376,FIXED,URL Bar history drop down displays entries in reverse chronological order,Drag and drop auto scrolling of bookmark manager causes permanent scroll,1,1,1
296,Firefox-177447,Firefox-177460,WONTFIX,Cant do Popup whitelisting from windows opened without status bars,Can not paste in connection settings using context menu,0,1,1
297,Firefox-177498,Firefox-177499,WONTFIX,ctrl-enter functionality conflicts with mozillas,ctrl-enter functionality conflicts with mozillas,1,1,1
298,Firefox-177506,Firefox-177507,FIXED,turning off hide tab bar ... has no effect until new tab/window is opened.,When Toolbar is in text mode the bookmarks toolbar loses the spill over chevron icon.,0,0,1
299,Firefox-177507,Firefox-177535,FIXED,When Toolbar is in text mode the bookmarks toolbar loses the spill over chevron icon.,Message dialog pops up that is too small to see the contents of,0,1,1
300,Firefox-177538,Firefox-177551,WONTFIX,Remove internal source viewer completely,no password manager,0,1,1
301,Firefox-177572,Firefox-177590,FIXED,unchecking enable images in prefs does not disable images,Auto-evolve to next release,0,1,1
302,Firefox-177590,Firefox-177595,WONTFIX,Auto-evolve to next release,Bookmarks can no longer be rearranged on Bookmark Toolbar,0,1,1
303,Firefox-177595,Firefox-177601,FIXED,Bookmarks can no longer be rearranged on Bookmark Toolbar,Phoenix crashes on startup,0,1,1
304,Firefox-177610,Firefox-177618,FIXED,Phoenix does not build under BeOS,Should not add www. and .com when www. already present,0,1,1
305,Firefox-177618,Firefox-177669,FIXED,Should not add www. and .com when www. already present,printing marked text in a frame causes messed up printout,1,1,1
306,Firefox-177677,Firefox-177678,WONTFIX,Custom keybinding for open URL in new tab,Toolbar editor and large fonts,0,1,1
307,Firefox-177719,Firefox-177722,FIXED,No defaults for #ifdefs in DTD files cause platforms not to come up,Need OS/2 RC file,0,1,1
308,Firefox-177722,Firefox-177724,FIXED,Need OS/2 RC file,Wrong display of personal bookmarks (stacked),0,1,1
309,Firefox-177724,Firefox-177776,FIXED,Wrong display of personal bookmarks (stacked),Text isnt formatted correctly,0,1,1
310,Firefox-177797,Firefox-177823,FIXED,Satchel autocomplete only works on first tab,Ctrl+Enter goes to www.foo.com; but History stores only foo,1,1,1
311,Firefox-177823,Firefox-177832,FIXED,Ctrl+Enter goes to www.foo.com; but History stores only foo,Pushing enter key on a Bookmark Manager folder opens all items under it in tabs,0,1,1
312,Firefox-177832,Firefox-177837,FIXED,Pushing enter key on a Bookmark Manager folder opens all items under it in tabs,remove Help menu from bookmarks and other subwindows,1,1,1
313,Firefox-177837,Firefox-177857,FIXED,remove Help menu from bookmarks and other subwindows,Opening URL by Home button on toolbar or by Bookmark Manager item doesnt make an entry in history,1,1,1
314,Firefox-177857,Firefox-177876,FIXED,Opening URL by Home button on toolbar or by Bookmark Manager item doesnt make an entry in history,google search toolbar doesnt work well when input Chinese,0,1,1
315,Firefox-177973,Firefox-177977,FIXED,right-click on URL Bar re-selects whole URL,Long DLL name keeps various things from working on OS/2,0,1,1
316,Firefox-177977,Firefox-178016,FIXED,Long DLL name keeps various things from working on OS/2,Decrease Text Size wraps around.,0,1,1
317,Firefox-178051,Firefox-178075,WONTFIX,adding htt:// and .com and the end of an address when wanting a new tab,Encryption warning not persistent,0,1,1
318,Firefox-178120,Firefox-178123,FIXED,Chevron box not updated when renamed bookmarks exceed/under-run the Bookmark Toolbar,Internet Keywords: localhost goes to www.localhost.net.au,0,1,1
319,Firefox-178131,Firefox-178156,FIXED,Save image as... and  Save page as... right-click context menu dont work,Phoenix does not run under Windows 95,0,1,1
320,Firefox-178161,Firefox-178184,FIXED,[AltSS] Cant use alternate stylesheets in Mozilla Firebird,Menu not accessible after Customize... toolbar dialog,1,1,1
321,Firefox-178184,Firefox-178199,FIXED,Menu not accessible after Customize... toolbar dialog,Ctrl+B should open Bookmark Manager,1,1,1
322,Firefox-178199,Firefox-178207,WONTFIX,Ctrl+B should open Bookmark Manager,address bar dropdown oddity after ctl-enter,0,1,1
323,Firefox-178215,Firefox-178218,WONTFIX,add a dropdown menu to the print toolbarbutton,Save Image As... doesnt work correctly,0,1,1
324,Firefox-178224,Firefox-178227,FIXED,[cust] When dragging a text-entry item no text editing should be allowed,Can not manually edit Download directory path,0,0,1
325,Firefox-178227,Firefox-178240,WONTFIX,Can not manually edit Download directory path,Use of toolbar customization leaves menu bar grayed-out,0,0,1
326,Firefox-178262,Firefox-178284,FIXED,Text selected w/mouse from Address bar pulldown gets appended with http.+.com,Hide the tab when only one tab is open dont work,0,1,1
327,Firefox-178485,Firefox-178489,FIXED,Print Preview has counter-intuitive response to Ctl-W and Alt-F4,Print Preview screen does not have a close button in 800 x 600 screen resolution,1,1,1
328,Firefox-178514,Firefox-178538,FIXED,Add Bookmark - Create in list should be expandable/tree,100% cpu utilization when displaying certain graphics,0,1,1
329,Firefox-178556,Firefox-178568,WONTFIX,Ctrl+Tab and Ctrl+Shift+Tab should use stack ordering,list items <li> overlap each other with certain styles,1,1,1
330,Firefox-178585,Firefox-178592,FIXED,Cant open Preference and Bookmark Manager,Crash the browser on loading if  reject popup windows is active,0,1,1
331,Firefox-178592,Firefox-178597,WONTFIX,Crash the browser on loading if  reject popup windows is active,autocomplete=off support,0,1,1
332,Firefox-178597,Firefox-178600,FIXED,autocomplete=off support,The webpage loads up refreshing the page in a continuous loop.,0,1,1
333,Firefox-178622,Firefox-178631,WONTFIX,Selecting one of the  quick searches from the menu should be more useful,Add Ctrl+Space as alternate Home shortcut,0,1,1
334,Firefox-178631,Firefox-178651,WONTFIX,Add Ctrl+Space as alternate Home shortcut,Allow for Colored Scrollbars,0,1,1
335,Firefox-178803,Firefox-178868,FIXED,Mozillazine Forums link need to be updated in default bookmark,Bookmarks toolbar on menubar is centered instead of right aligned,0,1,1
336,Firefox-178990,Firefox-178994,WONTFIX,Show cute Milestone name on about dialog,Smooth scrolling,1,1,1
337,Firefox-179144,Firefox-179179,WONTFIX,Ghostzilla type browser hiding,Preferences for extensions are broken,0,1,1
338,Firefox-179213,Firefox-179240,WONTFIX,autocomplete popup too small (need resizable dropdown),Accept this cookie dialog doesnt have keyboard accelerator or shortcut,0,1,1
339,Firefox-179336,Firefox-179371,FIXED,onunload popups misattributed in blocked popups dialog,Cant drag and drop bookmarks in bookmarks menu if no bookmarks on toolbar,0,1,1
340,Firefox-179388,Firefox-179415,WONTFIX,Useless menu items in the source viewer,security error dialog box is not large enough to view buttons/text.,0,1,1
341,Firefox-179560,Firefox-179569,FIXED,Per-extension preferences,view source window reorders spaces and quotes in attributes,0,1,1
342,Firefox-179586,Firefox-179597,WONTFIX,.wav files not played natively by Firebird,Enable printing pages in reverse order,0,1,1
343,Firefox-179656,Firefox-179666,FIXED,Allow drag-and-drop reordering of tabs,RFE - double the depth of the drop down location bar,0,0,1
344,Firefox-179666,Firefox-179689,FIXED,RFE - double the depth of the drop down location bar,ctrl+d is not possible on java websites,1,1,1
345,Firefox-179845,Firefox-179954,FIXED,Support dragging a link onto the New Tab / New Window toolbar button.,Phoenix crashing on lots of sites,0,1,1
346,Firefox-180026,Firefox-180031,WONTFIX,Add Manage Bookmarks in toolbar item inventory,cant print page source,0,1,1
347,Firefox-180121,Firefox-180156,WONTFIX,delete current page from Bookmarks,bookmark overflow chevron can overlap bookmark name text,0,1,1
348,Firefox-180156,Firefox-180208,FIXED,bookmark overflow chevron can overlap bookmark name text,Shortcut for type ahead find,0,1,1
349,Firefox-180208,Firefox-180260,WONTFIX,Shortcut for type ahead find,Phoenix loses all cached material when it crashes,1,1,1
350,Firefox-180292,Firefox-180295,WONTFIX,Add Clear History On Each Session in the preference,Error Message when I first open Phoenix,0,1,1
351,Firefox-180674,Firefox-180702,FIXED,Missing  queryCharset in google.src,The preferences has a theme that does not work in phoenix.,0,1,1
352,Firefox-180734,Firefox-180759,FIXED,Clear History should delete Search history,wrong Version reported in Windows Properties dialog box,0,1,1
353,Firefox-180759,Firefox-180760,FIXED,wrong Version reported in Windows Properties dialog box,wrong Version reported in Windows Properties dialog box,1,1,1
354,Firefox-180844,Firefox-180962,FIXED,Get extension and get theme functions are broken,insecure form submission warning pops up twice (in the first tab),0,1,1
355,Firefox-180962,Firefox-180992,FIXED,insecure form submission warning pops up twice (in the first tab),it uses 130 Mb RAM: phoenix forx and produces 6 child processes,1,1,1
356,Firefox-181018,Firefox-181033,FIXED,Running a filename with spaces opens several tabs,implement a new folder button and functionality on the add bookmark dialog,0,1,1
357,Firefox-181033,Firefox-181086,FIXED,implement a new folder button and functionality on the add bookmark dialog,Prefs cannot be stored in UNC paths,0,1,1
358,Firefox-181120,Firefox-181124,WONTFIX,backspace should undo selecting an autocomplete entry,Choice of   as the separator for multiple tabs homepage may not be the best,0,1,1
359,Firefox-181154,Firefox-181185,WONTFIX,loading tha site crashes this nightly (when using Flash plugin v5),Open all new Windows open in a tab,1,1,1
360,Firefox-181215,Firefox-181226,WONTFIX,Auto-collapsible statusbar (collapsed when it otherwise only shows Done),Phoenix locked on loading a pdf file now startup configuration file is corrupt with syntax error,1,1,1
361,Firefox-181541,Firefox-181578,FIXED,Add UI to set default languages for web pages,Black text on black background on http://hazmat27.tripod.com,0,0,1
362,Firefox-181586,Firefox-181613,FIXED,Ctrl+0 selects tenth tab instead of returning to 100% zoom,Dynamics IPs of dyndns.org (and probably other dyndns providers) are not refreshed,1,1,1
363,Firefox-182108,Firefox-182110,FIXED,Get New Themes/Extensions Links in Preferences point to outdated URLs,Get new extensions link in preferences should be localizable,1,1,1
364,Firefox-182110,Firefox-182138,FIXED,Get new extensions link in preferences should be localizable,Give a way to browse back to the previous site (like Operas rewind); not only to the previous page,0,1,1
365,Firefox-182138,Firefox-182409,WONTFIX,Give a way to browse back to the previous site (like Operas rewind); not only to the previous page,[INSTALLER] Mozilla Firebird needs an installer on non-windows operating systems,0,1,1
366,Firefox-182695,Firefox-182707,FIXED,No hand cursor over links on Windows 95 and NT4,Cant use binary releases on glibc 2.1 systems,0,1,1
367,Firefox-182707,Firefox-182798,WONTFIX,Cant use binary releases on glibc 2.1 systems,No hand cursor when hovering over links,0,1,1
368,Firefox-182888,Firefox-182928,WONTFIX,Dropdown Theme menu,Add Set Wallpaper dialog to customize settings and confirm,0,1,1
369,Firefox-182928,Firefox-182968,FIXED,Add Set Wallpaper dialog to customize settings and confirm,crash; when i list the history of entered URLs,0,1,1
370,Firefox-182968,Firefox-183098,FIXED,crash; when i list the history of entered URLs,phoenix wont start in old and crappy version of windows 95,0,1,1
371,Firefox-183224,Firefox-183232,WONTFIX,new window instead of new tab,If 2 sites have the same title; the bookmark-manager do not save the new site as bookmark,0,1,1
372,Firefox-183809,Firefox-183945,WONTFIX,Double click on the tab should close the tab.,cannot disable autocomplete,0,1,1
373,Firefox-184085,Firefox-184147,FIXED,Update start page to a Firebird specific page,can interact with page while customize toolbar dialog open,0,1,1
374,Firefox-184147,Firefox-184151,FIXED,can interact with page while customize toolbar dialog open,Switching themes messes up some toolbar buttons,1,1,1
375,Firefox-184178,Firefox-184179,WONTFIX,pls add about:plugins to the Help menu in the next build,Implement the option to disable Flash at all.,0,1,1
376,Firefox-184182,Firefox-184193,FIXED,configure test needed for File::Spec v 0.8,edit entries for context menus of HTML files modified,0,1,1
377,Firefox-184227,Firefox-184264,WONTFIX,option to display main menu in a compact manner (titles with one letter or main menu button),Keep the favourite icons in the bookmarks,0,1,1
378,Firefox-184269,Firefox-184280,WONTFIX,Open in Tabs folder action should skip JS bookmarks,ctrl-click to open entire bookmarks folder in new tabs overrides standard ctrl-click semantics,1,1,1
379,Firefox-184280,Firefox-184285,WONTFIX,ctrl-click to open entire bookmarks folder in new tabs overrides standard ctrl-click semantics,Clicking on Page Info lock doesnt bring the security tab whereas Ctrl-I does,0,1,1
380,Firefox-184285,Firefox-184286,FIXED,Clicking on Page Info lock doesnt bring the security tab whereas Ctrl-I does,prevent pages from opening new browser-instances / open link in new tab by default,0,1,1
381,Firefox-184315,Firefox-184316,FIXED,Double-clicking scrollbar in set homepage -> use bookmark list causes dialog to close,The release tag for the 0.5 release was forgotten.,0,1,1
382,Firefox-184316,Firefox-184318,FIXED,The release tag for the 0.5 release was forgotten.,password manager dialog should not have yes as default option,0,1,1
383,Firefox-184350,Firefox-184353,FIXED,About Popup Blocking dialog has a _working_ resizer in the status bar example,About Popup Blocking dialog has incorrect text,1,0,1
384,Firefox-184353,Firefox-184386,FIXED,About Popup Blocking dialog has incorrect text,Accept-Language can not be configured via the Preferences menu,0,1,1
385,Firefox-184413,Firefox-184454,WONTFIX,popup blocking not working (new window blocking),CTRL + middle-click paste (Linux) loads URL in active tab; too,1,1,1
386,Firefox-184472,Firefox-184493,FIXED,allow F5 to refresh page in Linux,TaskList entry,1,1,1
387,Firefox-184493,Firefox-184504,WONTFIX,TaskList entry,request for multiple bookmarks toolbar folders,0,1,1
388,Firefox-184504,Firefox-184521,WONTFIX,request for multiple bookmarks toolbar folders,Shacknews ja.zz dthread user interface keys dont work,0,1,1
389,Firefox-184541,Firefox-184565,WONTFIX,blacklist for sites not allowed to open *requested* pop-ups,Make the f9 key open the sidebar.,1,1,1
390,Firefox-184565,Firefox-184581,WONTFIX,Make the f9 key open the sidebar.,new separator on closed bookmark folder should make sep at current level,0,1,1
391,Firefox-184644,Firefox-184658,FIXED,Go -> History doesnt become checked when History sidebar is open,www.*.com (ctrl+enter) doesnt combine with open in new tab (alt+enter),0,1,1
392,Firefox-184741,Firefox-184763,FIXED,F3 doesnt work in View Page Source,about:blank replace URL while switching tabs,1,1,1
393,Firefox-184801,Firefox-184802,FIXED,home button tooltip not updated when changing home page in preferences,Sidebar close button has no tooltip,0,1,1
394,Firefox-184802,Firefox-184807,FIXED,Sidebar close button has no tooltip,Incorrect title in program window due to buffer overflow,0,1,1
395,Firefox-185015,Firefox-185028,WONTFIX,Empty cache should be moved from Privacy,Internet Keywords: When my local server is not running; I am redirected to strange page instead of a error,0,1,1
396,Firefox-185030,Firefox-185042,WONTFIX,Add a block image from this server checkbox in the image properties dialog,As soon as phoenix goes to load the site the entire application crashes.,1,1,1
397,Firefox-185099,Firefox-185100,WONTFIX,Quicksearch bookmarks should prompt a dialog input box when clicked on,Phoenix icon lost,0,1,1
398,Firefox-185106,Firefox-185116,WONTFIX,Remove Ctrl+- and Ctrl++ from the menu items,ctrl-middleclick in document loads selection in new tab AND current,0,1,1
399,Firefox-185123,Firefox-185141,FIXED,View > Character Encoding > Auto-Detect options are confusing,python.org icon no show,0,0,1
400,Firefox-185239,Firefox-185250,FIXED,print frame in context menu (under this frame),Clicking page info padlock no longer shows SSL information,1,0,1
401,Firefox-185278,Firefox-185283,FIXED,open bookmark in new tab removes selection,users lock file not being deleted on close,0,1,1
402,Firefox-185283,Firefox-185329,WONTFIX,users lock file not being deleted on close,Attempting to open .jpg attachments on vBulletin-based forum prompts user to download image instead of opening it in Phoenix,1,1,1
403,Firefox-185552,Firefox-185592,WONTFIX,Add Right-click for more to forward/back button tooltip,Security certificate warning dialog too small,0,1,1
404,Firefox-185841,Firefox-185896,FIXED,Cookies not saved on browser exit,Changing keyword.URL causes incorrect behavior of google bookmark,0,1,1
405,Firefox-185920,Firefox-186040,FIXED,Print Page size default is not the same as the actual printer page size default (Letter/A4),Links to jpegs prompt to download,1,1,1
406,Firefox-186136,Firefox-186150,WONTFIX,UI for browser.urlbar.autoFill / Pref for best match as you type / inline autocomplete is missing in Firefox,Autocomplete should show listing for blank form items on focus; not on typing,0,0,1
407,Firefox-186171,Firefox-186187,FIXED,Entire history lost after Phoenix crashes,cookies cannot be saved,0,1,1
408,Firefox-186413,Firefox-186503,FIXED,History sort order incorrect when left on last visited,Make View Page Source a user-defined helper app.,0,1,1
409,Firefox-186663,Firefox-186680,FIXED,Support Midas in Mozilla Firebird,[patch] all.js - version not bumped to reflect gecko revision,1,1,1
410,Firefox-186680,Firefox-186688,FIXED,[patch] all.js - version not bumped to reflect gecko revision,www-Link interpreted as Download of html file,1,1,1
411,Firefox-186694,Firefox-186707,WONTFIX,would like a stop all added under View menu for stopping all loading tabs at once,RFE: Dict.org in Search Toolbar,0,1,1
412,Firefox-186707,Firefox-186716,WONTFIX,RFE: Dict.org in Search Toolbar,Horizontal Rows show up as placeholders and not in color.,0,1,1
