,Issue_id_1,Issue_id_2,Resolution,Title_1,Title_2,same_comp,same_prio,same_tw
221,Firefox-234680,Firefox-398434,DUPLICATE,Uninstall should give the option to remove profile data,,0,0,1
222,Firefox-234805,Firefox-236582,DUPLICATE,jpeg images wont display relyably in floating divs,,0,0,1
223,Firefox-234827,Firefox-320210,DUPLICATE,#NAME?,,0,0,1
224,Firefox-234907,Firefox-234916,DUPLICATE,Dont start Mozilla Firefox (Static build),,0,0,1
225,Firefox-234909,Firefox-235896,DUPLICATE,Yahoo mail intermittently rendering incorrectly,,0,0,1
226,Firefox-234920,Firefox-238137,DUPLICATE,Help - about version information scrolling broken,User Agent string in the About Firefox dialog is cut off at the bottom,0,0,1
227,Firefox-234941,Firefox-249781,DUPLICATE,Installer should set more registry values to play nicer with windows add/remove program,,0,0,1
228,Firefox-234967,Firefox-234968,DUPLICATE,Memory leak over time on Windows. The amount of memory keep increasing.,,0,0,1
229,Firefox-234969,Firefox-242275,DUPLICATE,cant accept ssl certificate when its authentication failed,[Really fixed now; read comments] browser window hangs on certificate dialogue [installer builds] [LINUX USERS USE POST 20040615 BUILDS],0,1,1
230,Firefox-235074,Firefox-235871,DUPLICATE,Site keeps on reloading indefinitely,,0,0,1
231,Firefox-235234,Firefox-235235,DUPLICATE,browsing multiple pages; new mozilla dialogs (search; remember password) hang firefox,,0,0,1
232,Firefox-235296,Firefox-244510,DUPLICATE,HTML / XML Form / Control Bug,,0,0,1
233,Firefox-235330,Firefox-238956,DUPLICATE,verizonwireless.com Macromedia Flash page component formats poorly; blocking access to page navigation menus,,0,0,1
234,Firefox-235339,Firefox-235463,DUPLICATE,text wraps over table border,,0,0,1
235,Firefox-235493,Firefox-242586,DUPLICATE,Add more than Google as search choice,Fix sherlock plug-ins,0,1,1
236,Firefox-235525,Firefox-240095,DUPLICATE,Address bar dropdown button fails if any textbox has focus,,0,0,1
237,Firefox-235771,Firefox-236979,DUPLICATE,flash on the page is reloaded non-stop,page reloads constantly; unable to read page.,1,1,1
238,Firefox-235786,Firefox-263213,DUPLICATE,keyword feature shouldnt trigger if http:// was included,,0,0,1
239,Firefox-235838,Firefox-269568,DUPLICATE,Installing extensions crashes the browser - PPC Linux,,0,0,1
240,Firefox-235843,Firefox-236313,DUPLICATE,Runtime error: R6025  pure virtual function call when submitting to reservation form at koreanair.com,,0,0,1
241,Firefox-236607,Firefox-236673,DUPLICATE,Crash when choosing File | Import,Firefox crashes if there is no profile (import wizard dialog appears),1,1,1
242,Firefox-236781,Firefox-391981,DUPLICATE,location bar minimum size incorrect,,0,0,1
243,Firefox-236792,Firefox-248442,DUPLICATE,If i try to search for somethin in google the browser crashes when entering the first letter into the search field [@ nsVoidArray::ElementAt ],Crash in form autocomplete (64-bit arch only),1,1,1
244,Firefox-236909,Firefox-309395,DUPLICATE,[Mac] Mouse wheel doesnt work in vbox (firefox: add bookmark dialog; preferences: advanced; privacy),,0,0,1
245,Firefox-237130,Firefox-256218,DUPLICATE,Show GO button by default,add go button to default toolbar,0,1,1
246,Firefox-237160,Firefox-237224,DUPLICATE, Add to bookmark  name field filled with spaces for long string,Accepts continuous input of too many characters into Name field resulting in unreasonable behavior.,1,1,1
247,Firefox-237230,Firefox-269664,DUPLICATE,hidden pref for new tab to load homepage,loadOnNewTab or similar should be reimplemented,0,1,1
248,Firefox-237439,Firefox-237440,DUPLICATE,Toolbar state reverts to default after exit,,0,0,1
249,Firefox-237733,Firefox-608049,DUPLICATE,Applescript dictionary nonexistent/unopenable,,0,0,1
250,Firefox-237804,Firefox-315297,DUPLICATE,cosmetic problems with about dialog (new  artwork),,0,0,1
251,Firefox-237922,Firefox-240272,DUPLICATE,non-ASCII text in pref caption that in the start menu should be saved with native coding in windows registry,prefLabel should be saved in the native code in registry (bug 232969) patch,1,0,1
252,Firefox-237948,Firefox-279014,DUPLICATE,wrap should be off by default in the find toolbar,,0,0,1
253,Firefox-238013,Firefox-259006,DUPLICATE,blockup popper exclude list doesnt accept wildcard,,0,0,1
254,Firefox-238034,Firefox-265400,DUPLICATE,request for transparent handling of accepted languages,,0,0,1
255,Firefox-238085,Firefox-238143,DUPLICATE,Images are not loading properly upon visiting the website,,0,0,1
256,Firefox-238212,Firefox-322206,DUPLICATE,Firefox should have a net installer; like Seamonkey,,0,0,1
257,Firefox-238235,Firefox-323256,DUPLICATE,Warning about unencrypted connection fails to come up with embedded searchbar,,0,0,1
258,Firefox-238358,Firefox-399606,DUPLICATE,Auto-updating frame fills up session history,,0,0,1
259,Firefox-238400,Firefox-244017,DUPLICATE,CSS Background color sometimes doesnt render,,0,0,1
260,Firefox-238585,Firefox-238586,DUPLICATE,Misbehavior of Margin input fields (also replicable for History field),Misbehavior of Margin input fields (also replicable for History field),1,1,1
261,Firefox-238586,Firefox-238725,DUPLICATE,Misbehavior of Margin input fields (also replicable for History field),,0,0,1
262,Firefox-238640,Firefox-260876,DUPLICATE,firefox crashes when searching in search-bar [@  InternetSearchDataSource::GetInputs],,0,0,1
263,Firefox-238808,Firefox-240175,DUPLICATE,phpBB scrolling panel incorrectly displays full width,,0,0,1
264,Firefox-238941,Firefox-372733,DUPLICATE,Focus starts playing silly games when going back and forward through Import wizard,,0,0,1
265,Firefox-239289,Firefox-239776,DUPLICATE,crash while loading lotus inotes webaccess database,,0,0,1
266,Firefox-239385,Firefox-246078,DUPLICATE,ZIP versions of FF do not set Registry correctly,URLs from other apps result in two Firefox windows or a window and an error dialog (Set as Default Browser does a lousy job creating ddeexec keys),0,0,1
267,Firefox-239415,Firefox-271825,DUPLICATE,Firefox crashes with segmentation fault when loading a webpage,,0,0,1
268,Firefox-239559,Firefox-241079,DUPLICATE,DOM Inspector About should open Firefox about dialog instead of about: page,DOM Inspector: fix it; remove Tools; Window; Help menus; Preferences; and Quit keybinding,0,1,1
269,Firefox-239561,Firefox-246078,DUPLICATE,Clicking URL link in email from Outlook 2003 opens Locate Link Browser pop-up window,URLs from other apps result in two Firefox windows or a window and an error dialog (Set as Default Browser does a lousy job creating ddeexec keys),0,0,1
270,Firefox-239568,Firefox-283680,DUPLICATE,Installer loops / hangs if firefox is running in another session,,0,0,1
271,Firefox-239586,Firefox-240136,DUPLICATE,Tell Firefox not to import bookmarks for first time running,Firefox should not auto-import settings without user confirmation,0,1,1
272,Firefox-239752,Firefox-331105,DUPLICATE,Add support for a default search plugin,,0,0,1
273,Firefox-239825,Firefox-239833,DUPLICATE,major leak/holding on to chrome forever (through script-implemented observer; probably),firefox leaks pretty much everything related to its chrome windows,1,1,1
274,Firefox-240331,Firefox-256201,DUPLICATE,toolbar search history is not separately clearable,discoverability of Clear Search History is hard (add a context menu item),0,1,1
275,Firefox-240484,Firefox-240490,DUPLICATE,firefox crashes when i try to print/print preview XUL page,,0,0,1
276,Firefox-240658,Firefox-244692,DUPLICATE,double right or middle click in tab bar creates new tab,Tabs bar; status bar; Download Manager; Extensions Manager and Themes Manager respond to all kinds of double-click (left; middle; right mouse buttons),0,1,1
277,Firefox-240930,Firefox-241079,DUPLICATE,Page doesnot change according to the subcategory selected in Preferences->Category,DOM Inspector: fix it; remove Tools; Window; Help menus; Preferences; and Quit keybinding,0,1,1
278,Firefox-240944,Firefox-258438,DUPLICATE,clicking autocomplete result without moving mouse goes to typed address,Clicking autocomplete dropdown while typing searches for currently entered text,1,1,1
279,Firefox-241808,Firefox-260337,DUPLICATE,Installer needs -lnsl on Solaris,Fail to build on solaris,0,1,1
280,Firefox-241905,Firefox-242050,DUPLICATE,DOM Inspector Icon for Missing on Linux Builds,,0,0,1
281,Firefox-242012,Firefox-243432,DUPLICATE,crash when selecting from popup menu left over from previous page,,0,0,1
282,Firefox-242051,Firefox-412049,DUPLICATE,default.xpm should be 16x16 (a copy of mozicon16.xpm),,0,0,1
283,Firefox-242141,Firefox-242142,DUPLICATE,Mozilla doesnt display table from main slashdot page intermittently,Mozilla doesnt display table from main slashdot page intermittently,1,1,1
284,Firefox-242178,Firefox-292055,DUPLICATE,Firefox crashes and dies every time I try to print that page [@ nsViewManager::RenderViews() ],,0,0,1
285,Firefox-242303,Firefox-245660,DUPLICATE,Context menus objectIsImage is totally bogus (and throws exceptions),use nsIImageLoadingContent for copying image location,0,0,1
286,Firefox-242427,Firefox-244955,DUPLICATE,default firefox theme + some gtk2 themes = white on white selected menu text,[GNOME] incorrect system colors for the menu item text,1,1,1
287,Firefox-242508,Firefox-258223,DUPLICATE,quicksearch bookmarks should have i18n option,Bookmark keyword quicksearch need a way to specify character encoding for query URLs,1,1,1
288,Firefox-242835,Firefox-256835,DUPLICATE,crash with Option+leftarrow on submit button,,0,0,1
289,Firefox-242836,Firefox-253935,DUPLICATE,shift+delete in the search-field works only temporary,,0,0,1
290,Firefox-243148,Firefox-291052,DUPLICATE,unable to log into usaa.com with firefox; but mozilla/IE both work,,0,0,1
291,Firefox-243153,Firefox-244987,DUPLICATE,Web pages with flash animation stops responding and when you click the flash...,,0,0,1
292,Firefox-243217,Firefox-250231,DUPLICATE,add word highlighting and clickable find next buttons for each search word as done by google toolbar in IE,,0,0,1
293,Firefox-243500,Firefox-269442,DUPLICATE,Firefox Edit->Find in this page  does not provide Match whole word only,,0,0,1
294,Firefox-243663,Firefox-257826,DUPLICATE,Linux Installer Crash on Change Installation Directory,using back in installer during custom install = reproducable crash,1,0,1
295,Firefox-243861,Firefox-244385,DUPLICATE,Disappearing browser tab context menu highlight,,0,0,1
296,Firefox-244067,Firefox-244068,DUPLICATE,random crashes when hitting submit during chat,,0,0,1
297,Firefox-244119,Firefox-286072,DUPLICATE,In Place Tablet Input Panel icon doesnt appear for text input,,0,0,1
298,Firefox-244551,Firefox-272189,DUPLICATE,Adding or subtracting from firefoxs extension list is suboptimal,,0,0,1
299,Firefox-244673,Firefox-258223,DUPLICATE,search bar does not take accent (  or   or   becomes ? when it gets to google),Bookmark keyword quicksearch need a way to specify character encoding for query URLs,0,1,1
300,Firefox-244702,Firefox-246801,DUPLICATE,Dialog while dragging causes mouse clicks to be ignored,Cant interact with Firefox if warning dialog boxes pops up while dragging and dropping,1,1,1
301,Firefox-244768,Firefox-244852,DUPLICATE,No Installer Progress Bar,Installer Progress Bar Doesnt Display,1,1,1
302,Firefox-245210,Firefox-268985,DUPLICATE,Stop button doesnt stop images from loading,,0,0,1
303,Firefox-245271,Firefox-245433,DUPLICATE,Throbber tooltip says; Go to the Firefox home page; but browser.throbber.url is not set to FF page.,right-click-Search Web for; default homepage and throbber urls missing,0,1,1
304,Firefox-245330,Firefox-263213,DUPLICATE,Automatic Im feeling lucky search is too active,,0,0,1
305,Firefox-245432,Firefox-245433,DUPLICATE,Initial homepage with fresh install (installer build; new profile) is empty; not blank; empty,right-click-Search Web for; default homepage and throbber urls missing,0,1,1
306,Firefox-245459,Firefox-274808,DUPLICATE,Shift-Del in History causes Firefox to crash [@ nsXULTreeBuilder::GetTemplateActionCellFor ],,0,0,1
307,Firefox-245685,Firefox-250231,DUPLICATE,find-in-page accel should use search box; find-as-you-type,,0,0,1
308,Firefox-245746,Firefox-263930,DUPLICATE,Firefox is very memory-hungry under all circumstances,Huge memory leak while surfing,1,1,1
309,Firefox-246006,Firefox-246035,DUPLICATE,Lack of icons in filepicker,Theme icons missing in Open/Save dialogs,0,0,1
310,Firefox-246045,Firefox-246419,DUPLICATE,Special characters display in bookmarks as raw HTML,Bookmarks file converts  to &#39; in bookmark title (apostrophe; lsquo; entity),1,1,1
311,Firefox-246127,Firefox-246789,DUPLICATE,browser bobbing instead of loading,,0,0,1
312,Firefox-246251,Firefox-253459,DUPLICATE,The Linux installer defaults to install into firefox-installer folder,Installation folder defaults to firefox-installer (Linux),1,1,1
313,Firefox-246284,Firefox-246624,DUPLICATE,Help/Keyboard shortcut for DL manager still shows Ctl-E,Download Manager Shortcut - Wrong value given in help and documentation,1,1,1
314,Firefox-246290,Firefox-251363,DUPLICATE,Timeout if you open i.e. more than 20 links at once.,,0,0,1
315,Firefox-246571,Firefox-247542,DUPLICATE,Click on How to hold the knife brings firefox to the grips.html which causes crash; accessing the url directly does not result in crash,,0,0,1
316,Firefox-246658,Firefox-246687,DUPLICATE,finishing installatin of extenstion is showing the applet and wont go away; it comes up when you click on firefox to open it,,0,0,1
317,Firefox-246726,Firefox-246986,DUPLICATE,Home page cannot be changed.,Home page cannot be changed.,1,1,1
318,Firefox-246731,Firefox-250231,DUPLICATE,FastFind: A toolbar merging the find dialog and type-ahead-find,,0,0,1
319,Firefox-246782,Firefox-249302,DUPLICATE,if no ~/.firefox or ~/.phoenix directory exists; then initial migration screen hangs,Firefox offers to migrate a non-existant Phoenix Firebird Firefox profile,1,1,1
320,Firefox-246784,Firefox-246806,DUPLICATE,Firefox endlessly crashes and restarts when started from mounted disk image,,0,0,1
321,Firefox-246833,Firefox-255085,DUPLICATE,favicon for arstechnica NOT auto added to Bookmarks,,0,0,1
322,Firefox-246844,Firefox-246923,DUPLICATE,PHPMyAdmin: left frame menu for accesing tables doesnt work; neither the DB select menu,,0,0,1
323,Firefox-246848,Firefox-258223,DUPLICATE,Bad encoding by searching using bookmark keywords,Bookmark keyword quicksearch need a way to specify character encoding for query URLs,1,1,1
324,Firefox-246869,Firefox-259978,DUPLICATE,Cannot launch Firefox 0.9,,0,0,1
325,Firefox-246924,Firefox-246929,DUPLICATE,DMG launch went into loop   quits/starts/quits/start/quits/starts etc,Firefox 0.9 loads over and over again,0,1,1
326,Firefox-246946,Firefox-252540,DUPLICATE,Some Favicons are not shown in Personal Toolbar,,0,0,1
327,Firefox-246947,Firefox-247047,DUPLICATE,Extraneous semicolon in nsSoftwareUpdate.cpp,[aviary branch] [patch] extra semicolon in nsSoftwareUpdate.cpp,1,1,1
328,Firefox-247010,Firefox-260337,DUPLICATE,Build failure while linking mozilla-installer-bin,Fail to build on solaris,1,1,1
329,Firefox-247032,Firefox-247116,DUPLICATE,Toolbars jump up and down if the Bookmarks Toolbar is placed to the right of the Help menu,Web pages bounce/shake/jump when Bookmarks Toolbar Items is empty and placed to right of menu bar,1,1,1
330,Firefox-247070,Firefox-248753,DUPLICATE,FireFox 0.9 doesnt recognize the use of <base target> in frames,,0,0,1
331,Firefox-247251,Firefox-247284,DUPLICATE,Crashes on startup with a memory violation,,0,0,1
332,Firefox-247273,Firefox-247284,DUPLICATE,Firefox 0.9 crashes on startup,,0,0,1
333,Firefox-247311,Firefox-253661,DUPLICATE,Top-level menu bar items dont behave right when pushed,nine steps to better menus in Firefox,1,1,1
334,Firefox-247554,Firefox-294524,DUPLICATE,reload doesnt work when using a combination of clear history and back buttons,,0,0,1
335,Firefox-247610,Firefox-265859,DUPLICATE,CLI options like -installExtension do not work without $DISPLAY,,0,0,1
336,Firefox-247708,Firefox-247884,DUPLICATE,FireFox dosnt remove old version numbers from Add/Remove Programs,Upgrading doesnt remove / uninstall the old entry from Add Remove Programs - Windows,1,1,1
337,Firefox-247805,Firefox-255411,DUPLICATE,Popup windows show transparent backgrounds when options>fonts are colors are set to always use my colors,,0,0,1
338,Firefox-248106,Firefox-251335,DUPLICATE,in the bookmarks manager and in the bookmarks sidebar there are items missing in the right-click menu of the bookmarks-bar-folder,Bookmarks toolbar folder under bookmarks hasnt the same context menu as other bookmark folders,1,1,1
339,Firefox-248323,Firefox-257522,DUPLICATE,Unable to specify a username for SOCKS proxy settings,,0,0,1
340,Firefox-248443,Firefox-264889,DUPLICATE,Desktop Icon should be inserted into Namespace instead of creating a Shortcut,,0,0,1
341,Firefox-248456,Firefox-249593,DUPLICATE,missing urlmon.dll and shlwapi.dll,[WinNT] Firefox wont start because of missing Function CopyStgMedium in urlmon.dll (or urlmon.dll doesnt exist at all),0,0,1
342,Firefox-248671,Firefox-248672,DUPLICATE,Flash doesnt work,,0,0,1
343,Firefox-248830,Firefox-253950,DUPLICATE,When reopening Firefox after closing it for a few minutes it claimed the default profile was still in use.,,0,0,1
344,Firefox-248869,Firefox-253565,DUPLICATE,Clicking on PDF file freezes Firefox temporarily; fries Acrobat Reader 5.1,Crashes when opens PDF documents,0,1,1
345,Firefox-249014,Firefox-258107,DUPLICATE,Adresses not bumped in the location bar drop-down list,Location bar should sort based on order visited,1,1,1
346,Firefox-249153,Firefox-259206,DUPLICATE,XML documents presented as plain text after 0.9,,0,0,1
347,Firefox-249165,Firefox-302288,DUPLICATE,unable to open sidebar when the third parameter is given to window.open,,0,0,1
348,Firefox-249378,Firefox-262133,DUPLICATE,Print preview:  Paper orientation change doesnt update number of sheets required,Print preview total page count does not change,0,1,1
349,Firefox-249477,Firefox-312731,DUPLICATE,Firefox crashes withour error info,,0,0,1
350,Firefox-249554,Firefox-277547,DUPLICATE,Problems with computer running with two CPUs (processors),,0,0,1
351,Firefox-249702,Firefox-266985,DUPLICATE,When preferences for opening links using middle click in new window AND tabs are set to FALSE; links that are middle-clicked are still opened in a new window,,0,0,1
352,Firefox-249718,Firefox-262313,DUPLICATE,Browser Completely Closes on Game Load,,0,0,1
353,Firefox-249763,Firefox-306538,DUPLICATE,clicking autocomplete result sometimes goes to typed address,,0,0,1
354,Firefox-249819,Firefox-250209,DUPLICATE,login button doesnt work,,0,0,1
355,Firefox-250065,Firefox-268010,DUPLICATE,Uninstaller forces all windows to close,,0,0,1
356,Firefox-250323,Firefox-263853,DUPLICATE,Keyboard shortcut: Drop down location bar,Neither Alt+down nor  F4 key are listing the URLs from the address bar,0,0,1
357,Firefox-250395,Firefox-250488,DUPLICATE,[Aviary] Cannot open anymore tab groups / use open in tabs,open in tabs/middleclicking a bookmarks folder/groupmark is broken,0,1,1
358,Firefox-250419,Firefox-258818,DUPLICATE,Navigation Toolbar inside instead of above Tabs.,Tabs should be above navigation bar,1,1,1
359,Firefox-250422,Firefox-251636,DUPLICATE,firefox 0.9.1 & yahoo mail rendering problems,,0,0,1
360,Firefox-250441,Firefox-252309,DUPLICATE,Firefox rename files with underscore in their name truncating them.,,0,0,1
361,Firefox-250535,Firefox-256949,DUPLICATE,proxy user/pass grief,,0,0,1
362,Firefox-250664,Firefox-270117,DUPLICATE,Options to open bookmarks/history/etc. in new tabs/window with left click,An option to open urlbar; searchbar; bookmarks; history; javascript popup link and DDE call in new tabs through left clicking,1,1,1
363,Firefox-250715,Firefox-271022,DUPLICATE,Opening a third-party sidebar throws a JS error,JavaScript Console Error: Opening Non-Sidebar Windows in the Sidebar (searchBox has no properties),1,0,1
364,Firefox-250796,Firefox-250820,DUPLICATE,Exiting full screen mode (F11) resets toolbar options,After returning from full screen; rightclick on navigation toolbar does not work,1,1,1
365,Firefox-250830,Firefox-278684,DUPLICATE,part of Macromedia Flash screen cut-off - does not happen in IE,,0,0,1
366,Firefox-250861,Firefox-281192,DUPLICATE,switching tabs using the mouse wheel,,0,0,1
367,Firefox-250997,Firefox-254380,DUPLICATE,Save link makes firefox stop responding to any input when network drive does not exist anymore (after change of network),,0,0,1
368,Firefox-251051,Firefox-255160,DUPLICATE,Improve wording of Show:  selection in blocked popup menu.,Show blocked popup option shouldnt contain url,0,1,1
369,Firefox-251075,Firefox-255162,DUPLICATE,Switching to tab doesnt show its blocked pop-up information bar.,Popup blocked message goes away upon switching tabs,1,0,1
370,Firefox-251086,Firefox-253159,DUPLICATE,save as command freezes/crashes program,,0,0,1
371,Firefox-251127,Firefox-251842,DUPLICATE,Schedule and Notify not displayed in livemark properties,Use caching info from feed (ttl; skiphours; skipdays; updateBase; updateFrequency) for live bookmark expiration,1,0,1
372,Firefox-251207,Firefox-263942,DUPLICATE,Ability to Duplicate Tab,Reload button should have middle click support (open same URL in new tab; clone tab),0,1,1
373,Firefox-251303,Firefox-377561,DUPLICATE,Rename Page Info to Properties,,0,0,1
374,Firefox-251307,Firefox-432741,DUPLICATE,ssl-icon should open their windows with a single click; not a double click,,0,0,1
375,Firefox-251324,Firefox-308982,DUPLICATE,Propose meaningful dialogue for connection errors to localhost,,0,0,1
376,Firefox-251356,Firefox-330993,DUPLICATE,Turning mouse wheel up does history back instead of scroll up,,0,0,1
377,Firefox-251394,Firefox-255637,DUPLICATE,Bookmark .RDF; .RSS and . XML targets as livemarks,Easier way needed to create Live Bookmarks from <a> links to feeds,1,1,1
378,Firefox-251433,Firefox-257121,DUPLICATE,Bookmarks toolbar blank in second window if first window has Print dialog open,,0,0,1
379,Firefox-251447,Firefox-348227,DUPLICATE,Automatic retrieval of Atom/RSS feeds title for Live bookmarks,,0,0,1
380,Firefox-251729,Firefox-260524,DUPLICATE,[linux] Bookmarks Menu Folders select on/off/on as moused from one to the other,,0,0,1
381,Firefox-251777,Firefox-276318,DUPLICATE,Search web for $ in context menu does not have a foreground/background pref.,,0,0,1
382,Firefox-251919,Firefox-253251,DUPLICATE,Table rendering  error on www.nofrag.com  after reload  ; The left col  width must be 19% and takes 3/4 of the screen,,0,0,1
383,Firefox-251927,Firefox-314279,DUPLICATE,pop-up menus always appear on main screen,,0,0,1
384,Firefox-251976,Firefox-317420,DUPLICATE,Firefox crash by printing http://www.linux-praxis.de/lpic1/lpi101/1.102.2.html [@ lexpsnt3.dll - CompositeBitsInMemory ],,0,0,1
385,Firefox-252034,Firefox-252622,DUPLICATE,Firefox 0.9.2 hangs on Acrobat 6.0 .pdf files,,0,0,1
386,Firefox-252136,Firefox-398678,DUPLICATE,document autocomplete,,0,0,1
387,Firefox-252246,Firefox-326543,DUPLICATE,Site defeats always show context menu preference,,0,0,1
388,Firefox-252544,Firefox-252546,DUPLICATE,Dont Migrate Over IE Start Page,Dont import IE homepage,0,0,1
389,Firefox-252685,Firefox-513147,DUPLICATE,change access key for Properties to r,,0,0,1
390,Firefox-253056,Firefox-257411,DUPLICATE,bookmarks sidebar: folders should collapse/expand and bookmarks should open on double-click instead of single-click,bookmarks sidebar: folders should collapse/expand and bookmarks should open on double-click instead of single-click,1,1,1
391,Firefox-253112,Firefox-253118,DUPLICATE,Options Privacy is not working,Cookies and Privacy Options broken in 7/26 build,0,1,1
392,Firefox-253202,Firefox-253291,DUPLICATE,firefox fails to save preference changes after restart,Changes to preferences file not saved.,1,1,1
393,Firefox-253237,Firefox-267525,DUPLICATE,Long wait (CPU 100%) on display ftp directory,,0,0,1
394,Firefox-253385,Firefox-260980,DUPLICATE,a scrollbar appears in the middle of the website if a link is focused,,0,0,1
395,Firefox-253692,Firefox-258438,DUPLICATE,Focus does not switch to the URL from the location bar autocomplete list on mouse click,Clicking autocomplete dropdown while typing searches for currently entered text,1,1,1
396,Firefox-253702,Firefox-256732,DUPLICATE,Intermitantly when this page is displayed some of the boxes (Philips flat head) will display twice.,,0,0,1
397,Firefox-253703,Firefox-324961,DUPLICATE,Non-ASCII characters replaced by ? in Livemarks,,0,0,1
398,Firefox-253806,Firefox-333734,DUPLICATE,confirm dialog when there are many tabs to be opened,,0,0,1
399,Firefox-253814,Firefox-302133,DUPLICATE,livemark parser should chomp strings,,0,0,1
400,Firefox-253880,Firefox-269664,DUPLICATE,browser.tabs.loadOnNewTab in about:config ineffectual,loadOnNewTab or similar should be reimplemented,1,1,1
401,Firefox-253893,Firefox-253912,DUPLICATE,Articles Name in Live Bookmarks does not appear entirely,Display tooltip when hovering Live bookmarks containers,1,1,1
402,Firefox-253897,Firefox-259006,DUPLICATE,Make Exceptions in Popup blocking and Allow websites to install software under Web Features accept wildcards,,0,0,1
403,Firefox-254029,Firefox-258625,DUPLICATE,QFA error during installation...uninstaller not added to add/remove list,Installer needs to gracefully handle missing talkback package.,0,1,1
404,Firefox-254088,Firefox-419911,DUPLICATE,Bookmark dropdown wrongly closes when quickly going out of bounds and landing on a Folder,,0,0,1
405,Firefox-254174,Firefox-264412,DUPLICATE,textarea innerText returns undefined in javascript,,0,0,1
406,Firefox-254176,Firefox-257241,DUPLICATE,Window closed unintentionally due to keyboard shortcut,,0,0,1
407,Firefox-254263,Firefox-297636,DUPLICATE,Firefox crashes and all its processes terminate after closing windows [@ libc.so.6 - nsWindow::OnDragEnter() ],,0,0,1
408,Firefox-254270,Firefox-254272,DUPLICATE,winsock error no buffer space available not handled,,0,0,1
409,Firefox-254760,Firefox-358632,DUPLICATE,Active tab widget has missing pixels at bottom,,0,0,1
410,Firefox-254763,Firefox-265698,DUPLICATE,Odd white border above tab panel in Page Info dialog,,0,0,1
411,Firefox-254871,Firefox-346686,DUPLICATE,Copy Feed Location of detected Live Bookmarks,,0,0,1
412,Firefox-254881,Firefox-255006,DUPLICATE,The connection was refused when attempting to contact... error on launching Firefox via third-party hyperlink,PAC: home page not loaded initially; when using proxy server,1,1,1
413,Firefox-254882,Firefox-314279,DUPLICATE,toolbars / URL completion field problem with dual monitor setup,,0,0,1
414,Firefox-254883,Firefox-284099,DUPLICATE,Upgrade from 0.9.2 to 0.9.3 destroys bookmarks (windows 98),,0,0,1
415,Firefox-254903,Firefox-257405,DUPLICATE,ctrl+b should trigger bookmarks even from text areas,,0,0,1
416,Firefox-254906,Firefox-492544,DUPLICATE,keyboard shortcut to go to the URI from the clipboard (paste and go),,0,0,1
417,Firefox-255058,Firefox-255270,DUPLICATE,deselect check on next start ruins the text in default browser dialog,,0,0,1
418,Firefox-255128,Firefox-255129,DUPLICATE,Bookmarks doesnt pre-select the last folder used in the create in dropdown; only ever the top Bookmarks folder,,0,0,1
419,Firefox-255260,Firefox-255932,DUPLICATE,Should have a GUI control to enable tab warn on close functionality,Add Warn when closing multiple tabs pref to Advanced under Browsing,1,1,1
420,Firefox-255529,Firefox-255637,DUPLICATE,Every bookmarks context menu should have New Live bookmark...,Easier way needed to create Live Bookmarks from <a> links to feeds,1,1,1
421,Firefox-255683,Firefox-256901,DUPLICATE,the links are radio that should open with Windows media player but it doesnt work,,0,0,1
422,Firefox-255775,Firefox-263524,DUPLICATE,Cant make install aviary tree on linux,,0,0,1
423,Firefox-255864,Firefox-268783,DUPLICATE,Firefox needs to support language detection for chrome,,0,0,1
424,Firefox-256240,Firefox-262966,DUPLICATE,Mouseless navigation of Options dialog issues,,0,0,1
425,Firefox-256246,Firefox-419231,DUPLICATE,Customize Toolbars palette items positioned sloppily,,0,0,1
426,Firefox-256368,Firefox-280597,DUPLICATE,Add link(s) to reporting tool in Firefox,,0,0,1
427,Firefox-256399,Firefox-256827,DUPLICATE,crash if i open gmail notifier and bloglines notifier in separate tabs [@ JS_HashTableRawAdd ],,0,0,1
428,Firefox-256460,Firefox-350201,DUPLICATE,about:blank shown in Location Bar after Customize,,0,0,1
429,Firefox-256579,Firefox-257779,DUPLICATE,The Pause button does not work in the BBC Radio Listen Again control panel,,0,0,1
430,Firefox-256660,Firefox-263754,DUPLICATE,Location bar is a  different size on secure sites,location bar width different for normal and secure,0,1,1
431,Firefox-256917,Firefox-259450,DUPLICATE,Logitech Mouse scrollwheel/center button does not respond to programmed internet back command.,,0,0,1
432,Firefox-256935,Firefox-256959,DUPLICATE,push compressed .xpis to update.mozilla.org,,0,0,1
433,Firefox-257016,Firefox-259672,DUPLICATE,Firefox leaks X Windows Resources,,0,0,1
434,Firefox-257081,Firefox-259291,DUPLICATE,RSS icon in status bar isnt vertically centered,,0,0,1
435,Firefox-257148,Firefox-258955,DUPLICATE,Plugin finder often (always?) fails to find Flash,,0,0,1
436,Firefox-257320,Firefox-257321,DUPLICATE,firefox assumes file:/// link improperly in any dir or root dir.,,0,0,1
437,Firefox-257337,Firefox-260876,DUPLICATE,Using the search toolbar crashes Firefox 9 [@ firefox.exe ],,0,0,1
438,Firefox-257445,Firefox-707601,DUPLICATE,Mac Opera profile migrator,,0,0,1
439,Firefox-257601,Firefox-295498,DUPLICATE,Middle click in location bar opens in current tab,,0,0,1
440,Firefox-257769,Firefox-257770,DUPLICATE,Button Add / Hinzufuegen is NOT displayed under W2K; under XP it is displayed,,0,0,1
